X--Trace 1::[Channel A],Y--Trace 1::[Channel A],Y--Trace 2::[Channel B]
0.00838901,-0.35621,3.33147
0.00839901,-0.420171,3.33104
0.00840901,-0.484126,3.33061
0.00841901,-0.548074,3.33019
0.00842901,-0.612014,3.32977
0.00843901,-0.675945,3.32936
0.00844901,-0.739867,3.32895
0.00845901,-0.803778,3.32854
0.00846901,-0.867678,3.32814
0.00847901,-0.931566,3.32773
0.00848901,-0.99544,3.32734
0.00849901,-1.0593,3.32694
0.00850901,-1.12315,3.32655
0.00851901,-1.18697,3.32616
0.00852901,-1.25079,3.32578
0.00853901,-1.31458,3.3254
0.00854901,-1.37836,3.32502
0.00855901,-1.44211,3.32464
0.00856901,-1.50585,3.32427
0.00857901,-1.56956,3.3239
0.00858901,-1.63325,3.32353
0.00859901,-1.69692,3.32317
0.00860901,-1.76057,3.32281
0.00861901,-1.82419,3.32245
0.00862901,-1.88778,3.32209
0.00863901,-1.95135,3.32174
0.00864901,-2.01489,3.32139
0.00865901,-2.0784,3.32104
0.00866901,-2.14188,3.32069
0.00867901,-2.20533,3.32035
0.00868901,-2.26875,3.32001
0.00869901,-2.33214,3.31967
0.00870901,-2.39549,3.31933
0.00871901,-2.45881,3.319
0.00872901,-2.52209,3.31866
0.00873901,-2.58534,3.31833
0.00874901,-2.64856,3.31801
0.00875901,-2.71173,3.31768
0.00876901,-2.77487,3.31736
0.00877901,-2.83796,3.31703
0.00878901,-2.90102,3.31671
0.00879901,-2.96403,3.3164
0.00880901,-3.02701,3.31608
0.00881901,-3.08994,3.31577
0.00882901,-3.15282,3.31546
0.00883901,-3.21566,3.31515
0.00884901,-3.27846,3.31484
0.00885901,-3.34121,3.31453
0.00886901,-3.40391,3.31423
0.00887901,-3.46656,3.31393
0.00888901,-3.52917,3.31363
0.00889901,-3.59172,3.31334
0.00890901,-3.65422,3.31305
0.00891901,-3.71667,3.31276
0.00892901,-3.77907,3.31247
0.00893901,-3.84142,3.31219
0.00894901,-3.9037,3.31191
0.00895901,-3.96594,3.31164
0.00896901,-4.02812,3.31138
0.00897901,-4.09024,3.31112
0.00898901,-4.1523,3.31088
0.00899901,-4.2143,3.31064
0.00900901,-4.27625,3.31042
0.00901901,-4.33813,3.31021
0.00902901,-4.39995,3.31002
0.00903901,-4.46171,3.30984
0.00904901,-4.5234,3.30968
0.00905901,-4.58503,3.30955
0.00906901,-4.6466,3.30943
0.00907901,-4.7081,3.30934
0.00908901,-4.76953,3.30927
0.00909901,-4.8309,3.30923
0.00910901,-4.89219,3.30921
0.00911901,-4.95342,3.30922
0.00912901,-5.01457,3.30926
0.00913901,-5.07566,3.30933
0.00914901,-5.13667,3.30943
0.00915901,-5.19761,3.30956
0.00916901,-5.25848,3.30972
0.00917901,-5.31927,3.30991
0.00918901,-5.37998,3.31013
0.00919901,-5.44062,3.31038
0.00920901,-5.50119,3.31066
0.00921901,-5.56167,3.31098
0.00922901,-5.62207,3.31132
0.00923901,-5.6824,3.3117
0.00924901,-5.74264,3.31211
0.00925901,-5.8028,3.31256
0.00926901,-5.86288,3.31303
0.00927901,-5.92288,3.31354
0.00928901,-5.98279,3.31408
0.00929901,-6.04262,3.31465
0.00930901,-6.10236,3.31526
0.00931901,-6.16202,3.3159
0.00932901,-6.22158,3.31656
0.00933901,-6.28106,3.31726
0.00934901,-6.34045,3.31799
0.00935901,-6.39975,3.31876
0.00936901,-6.45896,3.31955
0.00937901,-6.51808,3.32037
0.00938901,-6.5771,3.32123
0.00939901,-6.63603,3.32211
0.00940901,-6.69487,3.32303
0.00941901,-6.75361,3.32397
0.00942901,-6.81225,3.32494
0.00943901,-6.8708,3.32595
0.00944901,-6.92925,3.32698
0.00945901,-6.9876,3.32803
0.00946901,-7.04586,3.32912
0.00947901,-7.10401,3.33023
0.00948901,-7.16206,3.33137
0.00949901,-7.22001,3.33254
0.00950901,-7.27786,3.33373
0.00951901,-7.3356,3.33494
0.00952901,-7.39324,3.33618
0.00953901,-7.45078,3.33745
0.00954901,-7.5082,3.33873
0.00955901,-7.56553,3.34004
0.00956901,-7.62274,3.34137
0.00957901,-7.67985,3.34273
0.00958901,-7.73684,3.3441
0.00959901,-7.79373,3.34549
0.00960901,-7.85051,3.3469
0.00961901,-7.90717,3.34833
0.00962901,-7.96372,3.34978
0.00963901,-8.02016,3.35124
0.00964901,-8.07649,3.35272
0.00965901,-8.1327,3.35422
0.00966901,-8.18879,3.35573
0.00967901,-8.24477,3.35725
0.00968901,-8.30063,3.35879
0.00969901,-8.35638,3.36034
0.00970901,-8.412,3.3619
0.00971901,-8.4675,3.36347
0.00972901,-8.52289,3.36505
0.00973901,-8.57815,3.36664
0.00974901,-8.63329,3.36824
0.00975901,-8.68831,3.36984
0.00976901,-8.74321,3.37145
0.00977901,-8.79798,3.37307
0.00978901,-8.85262,3.37469
0.00979901,-8.90714,3.37632
0.00980901,-8.96154,3.37795
0.00981901,-9.0158,3.37958
0.00982901,-9.06994,3.38122
0.00983901,-9.12395,3.38286
0.00984901,-9.17783,3.3845
0.00985901,-9.23158,3.38614
0.00986901,-9.2852,3.38778
0.00987901,-9.33868,3.38942
0.00988901,-9.39204,3.39105
0.00989901,-9.44526,3.39269
0.00990901,-9.49834,3.39432
0.00991901,-9.55129,3.39595
0.00992901,-9.60411,3.39758
0.00993901,-9.65679,3.39921
0.00994901,-9.70933,3.40083
0.00995901,-9.76173,3.40244
0.00996901,-9.81399,3.40405
0.00997901,-9.86612,3.40566
0.00998901,-9.9181,3.40726
0.00999901,-9.96995,3.40885
0.010009,-10.0216,3.41044
0.010019,-10.0732,3.41202
0.010029,-10.1246,3.4136
0.010039,-10.1759,3.41517
0.010049,-10.227,3.41673
0.010059,-10.278,3.41828
0.010069,-10.3288,3.41983
0.010079,-10.3795,3.42137
0.010089,-10.4301,3.4229
0.010099,-10.4805,3.42442
0.010109,-10.5307,3.42593
0.010119,-10.5808,3.42744
0.010129,-10.6308,3.42893
0.010139,-10.6805,3.43042
0.010149,-10.7302,3.4319
0.010159,-10.7797,3.43337
0.010169,-10.829,3.43483
0.010179,-10.8782,3.43628
0.010189,-10.9272,3.43773
0.010199,-10.9761,3.43916
0.010209,-11.0248,3.44059
0.010219,-11.0734,3.442
0.010229,-11.1218,3.44341
0.010239,-11.17,3.44481
0.010249,-11.2181,3.4462
0.010259,-11.266,3.44758
0.010269,-11.3138,3.44895
0.010279,-11.3614,3.45031
0.010289,-11.4088,3.45166
0.010299,-11.4561,3.45301
0.010309,-11.5032,3.45434
0.010319,-11.5502,3.45566
0.010329,-11.597,3.45698
0.010339,-11.6436,3.45829
0.010349,-11.6901,3.45959
0.010359,-11.7364,3.46088
0.010369,-11.7825,3.46216
0.010379,-11.8285,3.46343
0.010389,-11.8743,3.46469
0.010399,-11.9199,3.46594
0.010409,-11.9653,3.46719
0.010419,-12.0106,3.46843
0.010429,-12.0557,3.46965
0.010439,-12.1007,3.47087
0.010449,-12.1454,3.47208
0.010459,-12.19,3.47329
0.010469,-12.2345,3.47448
0.010479,-12.2787,3.47567
0.010489,-12.3228,3.47685
0.010499,-12.3667,3.47802
0.010509,-12.4104,3.47918
0.010519,-12.454,3.48033
0.010529,-12.4973,3.48148
0.010539,-12.5405,3.48262
0.010549,-12.5835,3.48375
0.010559,-12.6264,3.48487
0.010569,-12.669,3.48598
0.010579,-12.7115,3.48709
0.010589,-12.7538,3.48819
0.010599,-12.7959,3.48928
0.010609,-12.8379,3.49037
0.010619,-12.8796,3.49145
0.010629,-12.9212,3.49252
0.010639,-12.9626,3.49358
0.010649,-13.0038,3.49463
0.010659,-13.0448,3.49568
0.010669,-13.0856,3.49672
0.010679,-13.1263,3.49776
0.010689,-13.1667,3.49879
0.010699,-13.207,3.49981
0.010709,-13.2471,3.50082
0.010719,-13.287,3.50183
0.010729,-13.3267,3.50283
0.010739,-13.3662,3.50382
0.010749,-13.4055,3.50481
0.010759,-13.4446,3.50579
0.010769,-13.4836,3.50676
0.010779,-13.5223,3.50773
0.010789,-13.5609,3.50869
0.010799,-13.5993,3.50965
0.010809,-13.6374,3.51059
0.010819,-13.6754,3.51154
0.010829,-13.7132,3.51247
0.010839,-13.7508,3.5134
0.010849,-13.7882,3.51432
0.010859,-13.8254,3.51524
0.010869,-13.8624,3.51615
0.010879,-13.8992,3.51706
0.010889,-13.9358,3.51796
0.010899,-13.9722,3.51885
0.010909,-14.0084,3.51974
0.010919,-14.0445,3.52062
0.010929,-14.0803,3.5215
0.010939,-14.1159,3.52237
0.010949,-14.1513,3.52323
0.010959,-14.1865,3.52409
0.010969,-14.2215,3.52494
0.010979,-14.2563,3.52579
0.010989,-14.2909,3.52663
0.010999,-14.3253,3.52747
0.011009,-14.3595,3.5283
0.011019,-14.3935,3.52912
0.011029,-14.4273,3.52994
0.011039,-14.4609,3.53076
0.011049,-14.4943,3.53156
0.011059,-14.5275,3.53237
0.011069,-14.5604,3.53317
0.011079,-14.5932,3.53396
0.011089,-14.6257,3.53474
0.011099,-14.6581,3.53553
0.011109,-14.6902,3.5363
0.011119,-14.7222,3.53707
0.011129,-14.7539,3.53784
0.011139,-14.7854,3.5386
0.011149,-14.8167,3.53936
0.011159,-14.8478,3.54011
0.011169,-14.8786,3.54085
0.011179,-14.9093,3.54159
0.011189,-14.9398,3.54233
0.011199,-14.97,3.54306
0.011209,-15,3.54378
0.011219,-15.0299,3.5445
0.011229,-15.0595,3.54522
0.011239,-15.0888,3.54593
0.011249,-15.118,3.54663
0.011259,-15.147,3.54733
0.011269,-15.1757,3.54803
0.011279,-15.2043,3.54872
0.011289,-15.2326,3.5494
0.011299,-15.2607,3.55008
0.011309,-15.2885,3.55076
0.011319,-15.3162,3.55143
0.011329,-15.3436,3.55209
0.011339,-15.3709,3.55275
0.011349,-15.3979,3.55341
0.011359,-15.4247,3.55406
0.011369,-15.4512,3.5547
0.011379,-15.4776,3.55535
0.011389,-15.5037,3.55598
0.011399,-15.5296,3.55661
0.011409,-15.5553,3.55724
0.011419,-15.5808,3.55786
0.011429,-15.606,3.55848
0.011439,-15.631,3.55909
0.011449,-15.6558,3.5597
0.011459,-15.6804,3.5603
0.011469,-15.7048,3.5609
0.011479,-15.7289,3.56149
0.011489,-15.7528,3.56208
0.011499,-15.7765,3.56266
0.011509,-15.8,3.56324
0.011519,-15.8232,3.56382
0.011529,-15.8462,3.56439
0.011539,-15.869,3.56495
0.011549,-15.8916,3.56551
0.011559,-15.9139,3.56607
0.011569,-15.936,3.56662
0.011579,-15.9579,3.56717
0.011589,-15.9796,3.56771
0.011599,-16.001,3.56824
0.011609,-16.0222,3.56878
0.011619,-16.0432,3.5693
0.011629,-16.0639,3.56983
0.011639,-16.0844,3.57035
0.011649,-16.1047,3.57086
0.011659,-16.1248,3.57137
0.011669,-16.1446,3.57187
0.011679,-16.1642,3.57237
0.011689,-16.1836,3.57287
0.011699,-16.2027,3.57336
0.011709,-16.2216,3.57384
0.011719,-16.2403,3.57433
0.011729,-16.2588,3.5748
0.011739,-16.277,3.57527
0.011749,-16.295,3.57574
0.011759,-16.3127,3.57621
0.011769,-16.3302,3.57666
0.011779,-16.3475,3.57712
0.011789,-16.3646,3.57757
0.011799,-16.3814,3.57801
0.011809,-16.398,3.57845
0.011819,-16.4144,3.57889
0.011829,-16.4305,3.57932
0.011839,-16.4464,3.57974
0.011849,-16.4621,3.58017
0.011859,-16.4775,3.58058
0.011869,-16.4927,3.58099
0.011879,-16.5076,3.5814
0.011889,-16.5224,3.58181
0.011899,-16.5369,3.5822
0.011909,-16.5511,3.5826
0.011919,-16.5651,3.58299
0.011929,-16.5789,3.58337
0.011939,-16.5925,3.58375
0.011949,-16.6058,3.58413
0.011959,-16.6188,3.5845
0.011969,-16.6317,3.58487
0.011979,-16.6443,3.58523
0.011989,-16.6567,3.58559
0.011999,-16.6688,3.58594
0.012009,-16.6807,3.58629
0.012019,-16.6923,3.58663
0.012029,-16.7038,3.58697
0.012039,-16.7149,3.58731
0.012049,-16.7259,3.58764
0.012059,-16.7366,3.58796
0.012069,-16.7471,3.58828
0.012079,-16.7573,3.5886
0.012089,-16.7673,3.58891
0.012099,-16.777,3.58922
0.012109,-16.7865,3.58952
0.012119,-16.7958,3.58982
0.012129,-16.8049,3.59012
0.012139,-16.8137,3.59041
0.012149,-16.8222,3.59069
0.012159,-16.8305,3.59097
0.012169,-16.8386,3.59125
0.012179,-16.8465,3.59152
0.012189,-16.8541,3.59178
0.012199,-16.8614,3.59205
0.012209,-16.8686,3.5923
0.012219,-16.8754,3.59256
0.012229,-16.8821,3.5928
0.012239,-16.8885,3.59305
0.012249,-16.8947,3.59329
0.012259,-16.9006,3.59352
0.012269,-16.9063,3.59375
0.012279,-16.9117,3.59398
0.012289,-16.9169,3.5942
0.012299,-16.9219,3.59442
0.012309,-16.9266,3.59463
0.012319,-16.9311,3.59483
0.012329,-16.9353,3.59504
0.012339,-16.9393,3.59524
0.012349,-16.9431,3.59543
0.012359,-16.9466,3.59562
0.012369,-16.9499,3.5958
0.012379,-16.9529,3.59598
0.012389,-16.9557,3.59616
0.012399,-16.9583,3.59633
0.012409,-16.9606,3.5965
0.012419,-16.9627,3.59666
0.012429,-16.9645,3.59682
0.012439,-16.9661,3.59697
0.012449,-16.9674,3.59712
0.012459,-16.9685,3.59726
0.012469,-16.9694,3.5974
0.012479,-16.97,3.59753
0.012489,-16.9704,3.59766
0.012499,-16.9706,3.59779
0.012509,-16.9705,3.59791
0.012519,-16.9701,3.59803
0.012529,-16.9695,3.59814
0.012539,-16.9687,3.59825
0.012549,-16.9677,3.59835
0.012559,-16.9664,3.59845
0.012569,-16.9648,3.59854
0.012579,-16.963,3.59863
0.012589,-16.961,3.59872
0.012599,-16.9587,3.5988
0.012609,-16.9562,3.59887
0.012619,-16.9535,3.59894
0.012629,-16.9505,3.59901
0.012639,-16.9473,3.59907
0.012649,-16.9438,3.59913
0.012659,-16.9401,3.59918
0.012669,-16.9361,3.59923
0.012679,-16.9319,3.59927
0.012689,-16.9275,3.59931
0.012699,-16.9228,3.59935
0.012709,-16.9179,3.59938
0.012719,-16.9127,3.5994
0.012729,-16.9074,3.59942
0.012739,-16.9017,3.59944
0.012749,-16.8958,3.59945
0.012759,-16.8897,3.59946
0.012769,-16.8834,3.59946
0.012779,-16.8768,3.59946
0.012789,-16.8699,3.59946
0.012799,-16.8629,3.59945
0.012809,-16.8555,3.59943
0.012819,-16.848,3.59941
0.012829,-16.8402,3.59939
0.012839,-16.8322,3.59936
0.012849,-16.8239,3.59933
0.012859,-16.8154,3.59929
0.012869,-16.8066,3.59925
0.012879,-16.7976,3.5992
0.012889,-16.7884,3.59915
0.012899,-16.7789,3.59909
0.012909,-16.7692,3.59903
0.012919,-16.7593,3.59897
0.012929,-16.7491,3.5989
0.012939,-16.7387,3.59883
0.012949,-16.728,3.59875
0.012959,-16.7171,3.59867
0.012969,-16.706,3.59858
0.012979,-16.6946,3.59849
0.012989,-16.683,3.59839
0.012999,-16.6711,3.59829
0.013009,-16.6591,3.59818
0.013019,-16.6467,3.59808
0.013029,-16.6342,3.59796
0.013039,-16.6214,3.59784
0.013049,-16.6084,3.59772
0.013059,-16.5951,3.59759
0.013069,-16.5816,3.59746
0.013079,-16.5679,3.59732
0.013089,-16.5539,3.59718
0.013099,-16.5397,3.59704
0.013109,-16.5252,3.59689
0.013119,-16.5106,3.59673
0.013129,-16.4956,3.59657
0.013139,-16.4805,3.59641
0.013149,-16.4651,3.59624
0.013159,-16.4495,3.59607
0.013169,-16.4337,3.5959
0.013179,-16.4176,3.59571
0.013189,-16.4013,3.59553
0.013199,-16.3847,3.59534
0.013209,-16.3679,3.59514
0.013219,-16.3509,3.59495
0.013229,-16.3337,3.59474
0.013239,-16.3162,3.59453
0.013249,-16.2985,3.59432
0.013259,-16.2805,3.59411
0.013269,-16.2624,3.59388
0.013279,-16.244,3.59366
0.013289,-16.2253,3.59343
0.013299,-16.2065,3.59319
0.013309,-16.1874,3.59296
0.013319,-16.168,3.59271
0.013329,-16.1485,3.59247
0.013339,-16.1287,3.59221
0.013349,-16.1087,3.59196
0.013359,-16.0884,3.5917
0.013369,-16.068,3.59143
0.013379,-16.0473,3.59116
0.013389,-16.0263,3.59089
0.013399,-16.0052,3.59061
0.013409,-15.9838,3.59033
0.013419,-15.9622,3.59004
0.013429,-15.9403,3.58975
0.013439,-15.9183,3.58945
0.013449,-15.896,3.58915
0.013459,-15.8735,3.58885
0.013469,-15.8507,3.58854
0.013479,-15.8278,3.58822
0.013489,-15.8046,3.58791
0.013499,-15.7811,3.58758
0.013509,-15.7575,3.58726
0.013519,-15.7336,3.58693
0.013529,-15.7096,3.58659
0.013539,-15.6852,3.58625
0.013549,-15.6607,3.58591
0.013559,-15.6359,3.58556
0.013569,-15.611,3.58521
0.013579,-15.5858,3.58485
0.013589,-15.5603,3.58449
0.013599,-15.5347,3.58412
0.013609,-15.5088,3.58375
0.013619,-15.4827,3.58338
0.013629,-15.4564,3.583
0.013639,-15.4299,3.58262
0.013649,-15.4032,3.58223
0.013659,-15.3762,3.58184
0.013669,-15.349,3.58144
0.013679,-15.3216,3.58104
0.013689,-15.294,3.58064
0.013699,-15.2662,3.58023
0.013709,-15.2381,3.57982
0.013719,-15.2098,3.5794
0.013729,-15.1814,3.57898
0.013739,-15.1527,3.57855
0.013749,-15.1237,3.57812
0.013759,-15.0946,3.57769
0.013769,-15.0653,3.57725
0.013779,-15.0357,3.57681
0.013789,-15.0059,3.57636
0.013799,-14.9759,3.57591
0.013809,-14.9457,3.57546
0.013819,-14.9153,3.575
0.013829,-14.8847,3.57453
0.013839,-14.8539,3.57406
0.013849,-14.8228,3.57359
0.013859,-14.7916,3.57311
0.013869,-14.7601,3.57263
0.013879,-14.7284,3.57215
0.013889,-14.6965,3.57166
0.013899,-14.6644,3.57117
0.013909,-14.6321,3.57067
0.013919,-14.5996,3.57017
0.013929,-14.5669,3.56966
0.013939,-14.534,3.56915
0.013949,-14.5008,3.56864
0.013959,-14.4675,3.56812
0.013969,-14.434,3.56759
0.013979,-14.4002,3.56707
0.013989,-14.3663,3.56654
0.013999,-14.3321,3.566
0.014009,-14.2977,3.56546
0.014019,-14.2632,3.56492
0.014029,-14.2284,3.56437
0.014039,-14.1934,3.56382
0.014049,-14.1583,3.56326
0.014059,-14.1229,3.5627
0.014069,-14.0873,3.56214
0.014079,-14.0515,3.56157
0.014089,-14.0156,3.561
0.014099,-13.9794,3.56042
0.014109,-13.943,3.55984
0.014119,-13.9064,3.55926
0.014129,-13.8697,3.55867
0.014139,-13.8327,3.55808
0.014149,-13.7955,3.55748
0.014159,-13.7582,3.55688
0.014169,-13.7206,3.55627
0.014179,-13.6829,3.55566
0.014189,-13.6449,3.55505
0.014199,-13.6068,3.55443
0.014209,-13.5685,3.55381
0.014219,-13.53,3.55319
0.014229,-13.4912,3.55256
0.014239,-13.4523,3.55192
0.014249,-13.4132,3.55129
0.014259,-13.3739,3.55064
0.014269,-13.3345,3.55
0.014279,-13.2948,3.54935
0.014289,-13.2549,3.5487
0.014299,-13.2149,3.54804
0.014309,-13.1747,3.54738
0.014319,-13.1342,3.54671
0.014329,-13.0936,3.54604
0.014339,-13.0528,3.54537
0.014349,-13.0119,3.54469
0.014359,-12.9707,3.54401
0.014369,-12.9294,3.54332
0.014379,-12.8878,3.54263
0.014389,-12.8461,3.54194
0.014399,-12.8042,3.54124
0.014409,-12.7621,3.54054
0.014419,-12.7199,3.53983
0.014429,-12.6774,3.53912
0.014439,-12.6348,3.53841
0.014449,-12.592,3.53769
0.014459,-12.549,3.53697
0.014469,-12.5059,3.53625
0.014479,-12.4625,3.53552
0.014489,-12.419,3.53479
0.014499,-12.3753,3.53405
0.014509,-12.3315,3.53331
0.014519,-12.2874,3.53256
0.014529,-12.2432,3.53181
0.014539,-12.1988,3.53106
0.014549,-12.1542,3.53031
0.014559,-12.1095,3.52954
0.014569,-12.0646,3.52878
0.014579,-12.0195,3.52801
0.014589,-11.9743,3.52724
0.014599,-11.9288,3.52646
0.014609,-11.8833,3.52568
0.014619,-11.8375,3.5249
0.014629,-11.7916,3.52411
0.014639,-11.7455,3.52332
0.014649,-11.6992,3.52253
0.014659,-11.6528,3.52173
0.014669,-11.6062,3.52092
0.014679,-11.5594,3.52012
0.014689,-11.5125,3.51931
0.014699,-11.4654,3.51849
0.014709,-11.4182,3.51767
0.014719,-11.3708,3.51685
0.014729,-11.3232,3.51603
0.014739,-11.2755,3.5152
0.014749,-11.2276,3.51436
0.014759,-11.1795,3.51352
0.014769,-11.1313,3.51268
0.014779,-11.0829,3.51184
0.014789,-11.0344,3.51099
0.014799,-10.9857,3.51014
0.014809,-10.9369,3.50928
0.014819,-10.8879,3.50842
0.014829,-10.8387,3.50756
0.014839,-10.7894,3.50669
0.014849,-10.74,3.50582
0.014859,-10.6903,3.50494
0.014869,-10.6406,3.50406
0.014879,-10.5907,3.50318
0.014889,-10.5406,3.50229
0.014899,-10.4904,3.5014
0.014909,-10.44,3.5005
0.014919,-10.3895,3.49961
0.014929,-10.3388,3.4987
0.014939,-10.288,3.4978
0.014949,-10.2371,3.49689
0.014959,-10.186,3.49598
0.014969,-10.1347,3.49506
0.014979,-10.0834,3.49414
0.014989,-10.0318,3.49321
0.014999,-9.98014,3.49228
0.015009,-9.92833,3.49135
0.015019,-9.87637,3.49042
0.015029,-9.82428,3.48948
0.015039,-9.77204,3.48853
0.015049,-9.71966,3.48758
0.015059,-9.66715,3.48663
0.015069,-9.6145,3.48568
0.015079,-9.56171,3.48472
0.015089,-9.50879,3.48376
0.015099,-9.45573,3.48279
0.015109,-9.40253,3.48182
0.015119,-9.34921,3.48085
0.015129,-9.29575,3.47987
0.015139,-9.24216,3.47889
0.015149,-9.18843,3.4779
0.015159,-9.13458,3.47691
0.015169,-9.08059,3.47592
0.015179,-9.02648,3.47492
0.015189,-8.97224,3.47392
0.015199,-8.91787,3.47292
0.015209,-8.86338,3.47191
0.015219,-8.80876,3.4709
0.015229,-8.75401,3.46988
0.015239,-8.69914,3.46887
0.015249,-8.64414,3.46784
0.015259,-8.58903,3.46682
0.015269,-8.53379,3.46579
0.015279,-8.47843,3.46475
0.015289,-8.42295,3.46371
0.015299,-8.36734,3.46267
0.015309,-8.31162,3.46162
0.015319,-8.25579,3.46058
0.015329,-8.19983,3.45952
0.015339,-8.14376,3.45846
0.015349,-8.08757,3.4574
0.015359,-8.03127,3.45634
0.015369,-7.97485,3.45527
0.015379,-7.91832,3.4542
0.015389,-7.86168,3.45312
0.015399,-7.80493,3.45204
0.015409,-7.74806,3.45096
0.015419,-7.69109,3.44987
0.015429,-7.634,3.44878
0.015439,-7.57681,3.44768
0.015449,-7.51951,3.44658
0.015459,-7.4621,3.44548
0.015469,-7.40459,3.44437
0.015479,-7.34697,3.44326
0.015489,-7.28924,3.44215
0.015499,-7.23142,3.44103
0.015509,-7.17349,3.43991
0.015519,-7.11546,3.43878
0.015529,-7.05732,3.43765
0.015539,-6.99909,3.43652
0.015549,-6.94076,3.43538
0.015559,-6.88233,3.43424
0.015569,-6.8238,3.43309
0.015579,-6.76517,3.43194
0.015589,-6.70645,3.43079
0.015599,-6.64763,3.42964
0.015609,-6.58872,3.42848
0.015619,-6.52971,3.42731
0.015629,-6.47061,3.42614
0.015639,-6.41142,3.42497
0.015649,-6.35214,3.4238
0.015659,-6.29277,3.42262
0.015669,-6.23331,3.42144
0.015679,-6.17376,3.42025
0.015689,-6.11412,3.41907
0.015699,-6.0544,3.41787
0.015709,-5.99459,3.41668
0.015719,-5.93469,3.41548
0.015729,-5.87471,3.41428
0.015739,-5.81465,3.41308
0.015749,-5.7545,3.41187
0.015759,-5.69427,3.41066
0.015769,-5.63397,3.40945
0.015779,-5.57358,3.40823
0.015789,-5.51311,3.40702
0.015799,-5.45256,3.4058
0.015809,-5.39194,3.40458
0.015819,-5.33124,3.40336
0.015829,-5.27046,3.40213
0.015839,-5.20961,3.40091
0.015849,-5.14869,3.39969
0.015859,-5.08769,3.39846
0.015869,-5.02662,3.39724
0.015879,-4.96547,3.39602
0.015889,-4.90426,3.3948
0.015899,-4.84298,3.39358
0.015909,-4.78163,3.39236
0.015919,-4.72021,3.39115
0.015929,-4.65872,3.38994
0.015939,-4.59717,3.38874
0.015949,-4.53555,3.38755
0.015959,-4.47387,3.38637
0.015969,-4.41212,3.38519
0.015979,-4.35031,3.38403
0.015989,-4.28844,3.38287
0.015999,-4.22651,3.38173
0.016009,-4.16452,3.3806
0.016019,-4.10247,3.37949
0.016029,-4.04036,3.3784
0.016039,-3.97819,3.37732
0.016049,-3.91597,3.37625
0.016059,-3.85369,3.37521
0.016069,-3.79136,3.37418
0.016079,-3.72897,3.37316
0.016089,-3.66653,3.37217
0.016099,-3.60404,3.37119
0.016109,-3.5415,3.37023
0.016119,-3.4789,3.36928
0.016129,-3.41626,3.36835
0.016139,-3.35357,3.36744
0.016149,-3.29083,3.36654
0.016159,-3.22804,3.36565
0.016169,-3.16521,3.36479
0.016179,-3.10233,3.36393
0.016189,-3.03941,3.36309
0.016199,-2.97645,3.36226
0.016209,-2.91344,3.36145
0.016219,-2.85039,3.36065
0.016229,-2.7873,3.35986
0.016239,-2.72417,3.35908
0.016249,-2.66101,3.35832
0.016259,-2.5978,3.35757
0.016269,-2.53456,3.35683
0.016279,-2.47128,3.3561
0.016289,-2.40797,3.35538
0.016299,-2.34462,3.35467
0.016309,-2.28124,3.35397
0.016319,-2.21783,3.35328
0.016329,-2.15438,3.3526
0.016339,-2.09091,3.35193
0.016349,-2.0274,3.35127
0.016359,-1.96387,3.35062
0.016369,-1.90031,3.34997
0.016379,-1.83672,3.34934
0.016389,-1.77311,3.34871
0.016399,-1.70947,3.3481
0.016409,-1.6458,3.34748
0.016419,-1.58211,3.34688
0.016429,-1.5184,3.34629
0.016439,-1.45467,3.3457
0.016449,-1.39092,3.34512
0.016459,-1.32715,3.34455
0.016469,-1.26336,3.34398
0.016479,-1.19955,3.34342
0.016489,-1.13572,3.34287
0.016499,-1.07188,3.34232
0.016509,-1.00802,3.34178
0.016519,-0.944152,3.34125
0.016529,-0.880267,3.34072
0.016539,-0.816369,3.34019
0.016549,-0.75246,3.33968
0.016559,-0.68854,3.33917
0.016569,-0.624611,3.33866
0.016579,-0.560672,3.33816
0.016589,-0.496726,3.33767
0.016599,-0.432773,3.33718
0.016609,-0.368813,3.33669
0.016619,-0.304848,3.33621
