X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.111579,-15.9579,,0.111579,3.56717
0.111589,-15.9796,,0.111589,3.56771
0.111599,-16.001,,0.111599,3.56824
0.111609,-16.0222,,0.111609,3.56878
0.111619,-16.0432,,0.111619,3.5693
0.111629,-16.0639,,0.111629,3.56983
0.111639,-16.0844,,0.111639,3.57035
0.111649,-16.1047,,0.111649,3.57086
0.111659,-16.1248,,0.111659,3.57137
0.111669,-16.1446,,0.111669,3.57187
0.111679,-16.1642,,0.111679,3.57237
0.111689,-16.1836,,0.111689,3.57287
0.111699,-16.2027,,0.111699,3.57336
0.111709,-16.2216,,0.111709,3.57384
0.111719,-16.2403,,0.111719,3.57433
0.111729,-16.2588,,0.111729,3.5748
0.111739,-16.277,,0.111739,3.57527
0.111749,-16.295,,0.111749,3.57574
0.111759,-16.3127,,0.111759,3.57621
0.111769,-16.3302,,0.111769,3.57666
0.111779,-16.3475,,0.111779,3.57712
0.111789,-16.3646,,0.111789,3.57757
0.111799,-16.3814,,0.111799,3.57801
0.111809,-16.398,,0.111809,3.57845
0.111819,-16.4144,,0.111819,3.57889
0.111829,-16.4305,,0.111829,3.57932
0.111839,-16.4464,,0.111839,3.57974
0.111849,-16.4621,,0.111849,3.58017
0.111859,-16.4775,,0.111859,3.58058
0.111869,-16.4927,,0.111869,3.58099
0.111879,-16.5076,,0.111879,3.5814
0.111889,-16.5224,,0.111889,3.58181
0.111899,-16.5369,,0.111899,3.5822
0.111909,-16.5511,,0.111909,3.5826
0.111919,-16.5651,,0.111919,3.58299
0.111929,-16.5789,,0.111929,3.58337
0.111939,-16.5925,,0.111939,3.58375
0.111949,-16.6058,,0.111949,3.58413
0.111959,-16.6188,,0.111959,3.5845
0.111969,-16.6317,,0.111969,3.58487
0.111979,-16.6443,,0.111979,3.58523
0.111989,-16.6567,,0.111989,3.58559
0.111999,-16.6688,,0.111999,3.58594
0.112009,-16.6807,,0.112009,3.58629
0.112019,-16.6923,,0.112019,3.58663
0.112029,-16.7038,,0.112029,3.58697
0.112039,-16.7149,,0.112039,3.58731
0.112049,-16.7259,,0.112049,3.58764
0.112059,-16.7366,,0.112059,3.58796
0.112069,-16.7471,,0.112069,3.58828
0.112079,-16.7573,,0.112079,3.5886
0.112089,-16.7673,,0.112089,3.58891
0.112099,-16.777,,0.112099,3.58922
0.112109,-16.7865,,0.112109,3.58952
0.112119,-16.7958,,0.112119,3.58982
0.112129,-16.8049,,0.112129,3.59012
0.112139,-16.8137,,0.112139,3.59041
0.112149,-16.8222,,0.112149,3.59069
0.112159,-16.8305,,0.112159,3.59097
0.112169,-16.8386,,0.112169,3.59125
0.112179,-16.8465,,0.112179,3.59152
0.112189,-16.8541,,0.112189,3.59178
0.112199,-16.8614,,0.112199,3.59205
0.112209,-16.8686,,0.112209,3.5923
0.112219,-16.8754,,0.112219,3.59256
0.112229,-16.8821,,0.112229,3.5928
0.112239,-16.8885,,0.112239,3.59305
0.112249,-16.8947,,0.112249,3.59329
0.112259,-16.9006,,0.112259,3.59352
0.112269,-16.9063,,0.112269,3.59375
0.112279,-16.9117,,0.112279,3.59398
0.112289,-16.9169,,0.112289,3.5942
0.112299,-16.9219,,0.112299,3.59442
0.112309,-16.9266,,0.112309,3.59463
0.112319,-16.9311,,0.112319,3.59483
0.112329,-16.9353,,0.112329,3.59504
0.112339,-16.9393,,0.112339,3.59524
0.112349,-16.9431,,0.112349,3.59543
0.112359,-16.9466,,0.112359,3.59562
0.112369,-16.9499,,0.112369,3.5958
0.112379,-16.9529,,0.112379,3.59598
0.112389,-16.9557,,0.112389,3.59616
0.112399,-16.9583,,0.112399,3.59633
0.112409,-16.9606,,0.112409,3.5965
0.112419,-16.9627,,0.112419,3.59666
0.112429,-16.9645,,0.112429,3.59682
0.112439,-16.9661,,0.112439,3.59697
0.112449,-16.9674,,0.112449,3.59712
0.112459,-16.9685,,0.112459,3.59726
0.112469,-16.9694,,0.112469,3.5974
0.112479,-16.97,,0.112479,3.59753
0.112489,-16.9704,,0.112489,3.59766
0.112499,-16.9706,,0.112499,3.59779
0.112509,-16.9705,,0.112509,3.59791
0.112519,-16.9701,,0.112519,3.59803
0.112529,-16.9695,,0.112529,3.59814
0.112539,-16.9687,,0.112539,3.59825
0.112549,-16.9677,,0.112549,3.59835
0.112559,-16.9664,,0.112559,3.59845
0.112569,-16.9648,,0.112569,3.59854
0.112579,-16.963,,0.112579,3.59863
0.112589,-16.961,,0.112589,3.59872
0.112599,-16.9587,,0.112599,3.5988
0.112609,-16.9562,,0.112609,3.59887
0.112619,-16.9535,,0.112619,3.59894
0.112629,-16.9505,,0.112629,3.59901
0.112639,-16.9473,,0.112639,3.59907
0.112649,-16.9438,,0.112649,3.59913
0.112659,-16.9401,,0.112659,3.59918
0.112669,-16.9361,,0.112669,3.59923
0.112679,-16.9319,,0.112679,3.59927
0.112689,-16.9275,,0.112689,3.59931
0.112699,-16.9228,,0.112699,3.59935
0.112709,-16.9179,,0.112709,3.59938
0.112719,-16.9127,,0.112719,3.5994
0.112729,-16.9074,,0.112729,3.59942
0.112739,-16.9017,,0.112739,3.59944
0.112749,-16.8958,,0.112749,3.59945
0.112759,-16.8897,,0.112759,3.59946
0.112769,-16.8834,,0.112769,3.59946
0.112779,-16.8768,,0.112779,3.59946
0.112789,-16.8699,,0.112789,3.59946
0.112799,-16.8629,,0.112799,3.59945
0.112809,-16.8555,,0.112809,3.59943
0.112819,-16.848,,0.112819,3.59941
0.112829,-16.8402,,0.112829,3.59939
0.112839,-16.8322,,0.112839,3.59936
0.112849,-16.8239,,0.112849,3.59933
0.112859,-16.8154,,0.112859,3.59929
0.112869,-16.8066,,0.112869,3.59925
0.112879,-16.7976,,0.112879,3.5992
0.112889,-16.7884,,0.112889,3.59915
0.112899,-16.7789,,0.112899,3.59909
0.112909,-16.7692,,0.112909,3.59903
0.112919,-16.7593,,0.112919,3.59897
0.112929,-16.7491,,0.112929,3.5989
0.112939,-16.7387,,0.112939,3.59883
0.112949,-16.728,,0.112949,3.59875
0.112959,-16.7171,,0.112959,3.59867
0.112969,-16.706,,0.112969,3.59858
0.112979,-16.6946,,0.112979,3.59849
0.112989,-16.683,,0.112989,3.59839
0.112999,-16.6711,,0.112999,3.59829
0.113009,-16.6591,,0.113009,3.59818
0.113019,-16.6467,,0.113019,3.59808
0.113029,-16.6342,,0.113029,3.59796
0.113039,-16.6214,,0.113039,3.59784
0.113049,-16.6084,,0.113049,3.59772
0.113059,-16.5951,,0.113059,3.59759
0.113069,-16.5816,,0.113069,3.59746
0.113079,-16.5679,,0.113079,3.59732
0.113089,-16.5539,,0.113089,3.59718
0.113099,-16.5397,,0.113099,3.59704
0.113109,-16.5252,,0.113109,3.59689
0.113119,-16.5106,,0.113119,3.59673
0.113129,-16.4956,,0.113129,3.59657
0.113139,-16.4805,,0.113139,3.59641
0.113149,-16.4651,,0.113149,3.59624
0.113159,-16.4495,,0.113159,3.59607
0.113169,-16.4337,,0.113169,3.5959
0.113179,-16.4176,,0.113179,3.59571
0.113189,-16.4013,,0.113189,3.59553
0.113199,-16.3847,,0.113199,3.59534
0.113209,-16.3679,,0.113209,3.59514
0.113219,-16.3509,,0.113219,3.59495
0.113229,-16.3337,,0.113229,3.59474
0.113239,-16.3162,,0.113239,3.59453
0.113249,-16.2985,,0.113249,3.59432
0.113259,-16.2805,,0.113259,3.59411
0.113269,-16.2624,,0.113269,3.59388
0.113279,-16.244,,0.113279,3.59366
0.113289,-16.2253,,0.113289,3.59343
0.113299,-16.2065,,0.113299,3.59319
0.113309,-16.1874,,0.113309,3.59296
0.113319,-16.168,,0.113319,3.59271
0.113329,-16.1485,,0.113329,3.59247
0.113339,-16.1287,,0.113339,3.59221
0.113349,-16.1087,,0.113349,3.59196
0.113359,-16.0884,,0.113359,3.5917
0.113369,-16.068,,0.113369,3.59143
0.113379,-16.0473,,0.113379,3.59116
0.113389,-16.0263,,0.113389,3.59089
0.113399,-16.0052,,0.113399,3.59061
0.113409,-15.9838,,0.113409,3.59033
0.113419,-15.9622,,0.113419,3.59004
0.113429,-15.9403,,0.113429,3.58975
0.113439,-15.9183,,0.113439,3.58945
0.113449,-15.896,,0.113449,3.58915
0.113459,-15.8735,,0.113459,3.58885
0.113469,-15.8507,,0.113469,3.58854
0.113479,-15.8278,,0.113479,3.58822
0.113489,-15.8046,,0.113489,3.58791
0.113499,-15.7811,,0.113499,3.58758
0.113509,-15.7575,,0.113509,3.58726
0.113519,-15.7336,,0.113519,3.58693
0.113529,-15.7096,,0.113529,3.58659
0.113539,-15.6852,,0.113539,3.58625
0.113549,-15.6607,,0.113549,3.58591
0.113559,-15.6359,,0.113559,3.58556
0.113569,-15.611,,0.113569,3.58521
0.113579,-15.5858,,0.113579,3.58485
0.113589,-15.5603,,0.113589,3.58449
0.113599,-15.5347,,0.113599,3.58412
0.113609,-15.5088,,0.113609,3.58375
0.113619,-15.4827,,0.113619,3.58338
0.113629,-15.4564,,0.113629,3.583
0.113639,-15.4299,,0.113639,3.58262
0.113649,-15.4032,,0.113649,3.58223
0.113659,-15.3762,,0.113659,3.58184
0.113669,-15.349,,0.113669,3.58144
0.113679,-15.3216,,0.113679,3.58104
0.113689,-15.294,,0.113689,3.58064
0.113699,-15.2662,,0.113699,3.58023
0.113709,-15.2381,,0.113709,3.57982
0.113719,-15.2098,,0.113719,3.5794
0.113729,-15.1814,,0.113729,3.57898
0.113739,-15.1527,,0.113739,3.57855
0.113749,-15.1237,,0.113749,3.57812
0.113759,-15.0946,,0.113759,3.57769
0.113769,-15.0653,,0.113769,3.57725
0.113779,-15.0357,,0.113779,3.57681
0.113789,-15.0059,,0.113789,3.57636
0.113799,-14.9759,,0.113799,3.57591
0.113809,-14.9457,,0.113809,3.57546
0.113819,-14.9153,,0.113819,3.575
0.113829,-14.8847,,0.113829,3.57453
0.113839,-14.8539,,0.113839,3.57406
0.113849,-14.8228,,0.113849,3.57359
0.113859,-14.7916,,0.113859,3.57311
0.113869,-14.7601,,0.113869,3.57263
0.113879,-14.7284,,0.113879,3.57215
0.113889,-14.6965,,0.113889,3.57166
0.113899,-14.6644,,0.113899,3.57117
0.113909,-14.6321,,0.113909,3.57067
0.113919,-14.5996,,0.113919,3.57017
0.113929,-14.5669,,0.113929,3.56966
0.113939,-14.534,,0.113939,3.56915
0.113949,-14.5008,,0.113949,3.56864
0.113959,-14.4675,,0.113959,3.56812
0.113969,-14.434,,0.113969,3.56759
0.113979,-14.4002,,0.113979,3.56707
0.113989,-14.3663,,0.113989,3.56654
0.113999,-14.3321,,0.113999,3.566
0.114009,-14.2977,,0.114009,3.56546
0.114019,-14.2632,,0.114019,3.56492
0.114029,-14.2284,,0.114029,3.56437
0.114039,-14.1934,,0.114039,3.56382
0.114049,-14.1583,,0.114049,3.56326
0.114059,-14.1229,,0.114059,3.5627
0.114069,-14.0873,,0.114069,3.56214
0.114079,-14.0515,,0.114079,3.56157
0.114089,-14.0156,,0.114089,3.561
0.114099,-13.9794,,0.114099,3.56042
0.114109,-13.943,,0.114109,3.55984
0.114119,-13.9064,,0.114119,3.55926
0.114129,-13.8697,,0.114129,3.55867
0.114139,-13.8327,,0.114139,3.55808
0.114149,-13.7955,,0.114149,3.55748
0.114159,-13.7582,,0.114159,3.55688
0.114169,-13.7206,,0.114169,3.55627
0.114179,-13.6829,,0.114179,3.55566
0.114189,-13.6449,,0.114189,3.55505
0.114199,-13.6068,,0.114199,3.55443
0.114209,-13.5685,,0.114209,3.55381
0.114219,-13.53,,0.114219,3.55319
0.114229,-13.4912,,0.114229,3.55256
0.114239,-13.4523,,0.114239,3.55192
0.114249,-13.4132,,0.114249,3.55129
0.114259,-13.3739,,0.114259,3.55064
0.114269,-13.3345,,0.114269,3.55
0.114279,-13.2948,,0.114279,3.54935
0.114289,-13.2549,,0.114289,3.5487
0.114299,-13.2149,,0.114299,3.54804
0.114309,-13.1747,,0.114309,3.54738
0.114319,-13.1342,,0.114319,3.54671
0.114329,-13.0936,,0.114329,3.54604
0.114339,-13.0528,,0.114339,3.54537
0.114349,-13.0119,,0.114349,3.54469
0.114359,-12.9707,,0.114359,3.54401
0.114369,-12.9294,,0.114369,3.54332
0.114379,-12.8878,,0.114379,3.54263
0.114389,-12.8461,,0.114389,3.54194
0.114399,-12.8042,,0.114399,3.54124
0.114409,-12.7621,,0.114409,3.54054
0.114419,-12.7199,,0.114419,3.53983
0.114429,-12.6774,,0.114429,3.53912
0.114439,-12.6348,,0.114439,3.53841
0.114449,-12.592,,0.114449,3.53769
0.114459,-12.549,,0.114459,3.53697
0.114469,-12.5059,,0.114469,3.53625
0.114479,-12.4625,,0.114479,3.53552
0.114489,-12.419,,0.114489,3.53479
0.114499,-12.3753,,0.114499,3.53405
0.114509,-12.3315,,0.114509,3.53331
0.114519,-12.2874,,0.114519,3.53256
0.114529,-12.2432,,0.114529,3.53181
0.114539,-12.1988,,0.114539,3.53106
0.114549,-12.1542,,0.114549,3.53031
0.114559,-12.1095,,0.114559,3.52954
0.114569,-12.0646,,0.114569,3.52878
0.114579,-12.0195,,0.114579,3.52801
0.114589,-11.9743,,0.114589,3.52724
0.114599,-11.9288,,0.114599,3.52646
0.114609,-11.8833,,0.114609,3.52568
0.114619,-11.8375,,0.114619,3.5249
0.114629,-11.7916,,0.114629,3.52411
0.114639,-11.7455,,0.114639,3.52332
0.114649,-11.6992,,0.114649,3.52253
0.114659,-11.6528,,0.114659,3.52173
0.114669,-11.6062,,0.114669,3.52092
0.114679,-11.5594,,0.114679,3.52012
0.114689,-11.5125,,0.114689,3.51931
0.114699,-11.4654,,0.114699,3.51849
0.114709,-11.4182,,0.114709,3.51767
0.114719,-11.3708,,0.114719,3.51685
0.114729,-11.3232,,0.114729,3.51603
0.114739,-11.2755,,0.114739,3.5152
0.114749,-11.2276,,0.114749,3.51436
0.114759,-11.1795,,0.114759,3.51352
0.114769,-11.1313,,0.114769,3.51268
0.114779,-11.0829,,0.114779,3.51184
0.114789,-11.0344,,0.114789,3.51099
0.114799,-10.9857,,0.114799,3.51014
0.114809,-10.9369,,0.114809,3.50928
0.114819,-10.8879,,0.114819,3.50842
0.114829,-10.8387,,0.114829,3.50756
0.114839,-10.7894,,0.114839,3.50669
0.114849,-10.74,,0.114849,3.50582
0.114859,-10.6903,,0.114859,3.50494
0.114869,-10.6406,,0.114869,3.50406
0.114879,-10.5907,,0.114879,3.50318
0.114889,-10.5406,,0.114889,3.50229
0.114899,-10.4904,,0.114899,3.5014
0.114909,-10.44,,0.114909,3.5005
0.114919,-10.3895,,0.114919,3.49961
0.114929,-10.3388,,0.114929,3.4987
0.114939,-10.288,,0.114939,3.4978
0.114949,-10.2371,,0.114949,3.49689
0.114959,-10.186,,0.114959,3.49598
0.114969,-10.1347,,0.114969,3.49506
0.114979,-10.0834,,0.114979,3.49414
0.114989,-10.0318,,0.114989,3.49321
0.114999,-9.98014,,0.114999,3.49228
0.115009,-9.92833,,0.115009,3.49135
0.115019,-9.87637,,0.115019,3.49042
0.115029,-9.82428,,0.115029,3.48948
0.115039,-9.77204,,0.115039,3.48853
0.115049,-9.71966,,0.115049,3.48758
0.115059,-9.66715,,0.115059,3.48663
0.115069,-9.6145,,0.115069,3.48568
0.115079,-9.56171,,0.115079,3.48472
0.115089,-9.50879,,0.115089,3.48376
0.115099,-9.45573,,0.115099,3.48279
0.115109,-9.40253,,0.115109,3.48182
0.115119,-9.34921,,0.115119,3.48085
0.115129,-9.29575,,0.115129,3.47987
0.115139,-9.24216,,0.115139,3.47889
0.115149,-9.18843,,0.115149,3.4779
0.115159,-9.13458,,0.115159,3.47691
0.115169,-9.08059,,0.115169,3.47592
0.115179,-9.02648,,0.115179,3.47492
0.115189,-8.97224,,0.115189,3.47392
0.115199,-8.91787,,0.115199,3.47292
0.115209,-8.86338,,0.115209,3.47191
0.115219,-8.80876,,0.115219,3.4709
0.115229,-8.75401,,0.115229,3.46988
0.115239,-8.69914,,0.115239,3.46887
0.115249,-8.64414,,0.115249,3.46784
0.115259,-8.58903,,0.115259,3.46682
0.115269,-8.53379,,0.115269,3.46579
0.115279,-8.47843,,0.115279,3.46475
0.115289,-8.42295,,0.115289,3.46371
0.115299,-8.36734,,0.115299,3.46267
0.115309,-8.31162,,0.115309,3.46162
0.115319,-8.25579,,0.115319,3.46058
0.115329,-8.19983,,0.115329,3.45952
0.115339,-8.14376,,0.115339,3.45846
0.115349,-8.08757,,0.115349,3.4574
0.115359,-8.03127,,0.115359,3.45634
0.115369,-7.97485,,0.115369,3.45527
0.115379,-7.91832,,0.115379,3.4542
0.115389,-7.86168,,0.115389,3.45312
0.115399,-7.80493,,0.115399,3.45204
0.115409,-7.74806,,0.115409,3.45096
0.115419,-7.69109,,0.115419,3.44987
0.115429,-7.634,,0.115429,3.44878
0.115439,-7.57681,,0.115439,3.44768
0.115449,-7.51951,,0.115449,3.44658
0.115459,-7.4621,,0.115459,3.44548
0.115469,-7.40459,,0.115469,3.44437
0.115479,-7.34697,,0.115479,3.44326
0.115489,-7.28924,,0.115489,3.44215
0.115499,-7.23142,,0.115499,3.44103
0.115509,-7.17349,,0.115509,3.43991
0.115519,-7.11546,,0.115519,3.43878
0.115529,-7.05732,,0.115529,3.43765
0.115539,-6.99909,,0.115539,3.43652
0.115549,-6.94076,,0.115549,3.43538
0.115559,-6.88233,,0.115559,3.43424
0.115569,-6.8238,,0.115569,3.43309
0.115579,-6.76517,,0.115579,3.43194
0.115589,-6.70645,,0.115589,3.43079
0.115599,-6.64763,,0.115599,3.42964
0.115609,-6.58872,,0.115609,3.42848
0.115619,-6.52971,,0.115619,3.42731
0.115629,-6.47061,,0.115629,3.42614
0.115639,-6.41142,,0.115639,3.42497
0.115649,-6.35214,,0.115649,3.4238
0.115659,-6.29277,,0.115659,3.42262
0.115669,-6.23331,,0.115669,3.42144
0.115679,-6.17376,,0.115679,3.42025
0.115689,-6.11412,,0.115689,3.41907
0.115699,-6.0544,,0.115699,3.41787
0.115709,-5.99459,,0.115709,3.41668
0.115719,-5.93469,,0.115719,3.41548
0.115729,-5.87471,,0.115729,3.41428
0.115739,-5.81465,,0.115739,3.41308
0.115749,-5.7545,,0.115749,3.41187
0.115759,-5.69427,,0.115759,3.41066
0.115769,-5.63397,,0.115769,3.40945
0.115779,-5.57358,,0.115779,3.40823
0.115789,-5.51311,,0.115789,3.40702
0.115799,-5.45256,,0.115799,3.4058
0.115809,-5.39194,,0.115809,3.40458
0.115819,-5.33124,,0.115819,3.40336
0.115829,-5.27046,,0.115829,3.40213
0.115839,-5.20961,,0.115839,3.40091
0.115849,-5.14869,,0.115849,3.39969
0.115859,-5.08769,,0.115859,3.39846
0.115869,-5.02662,,0.115869,3.39724
0.115879,-4.96547,,0.115879,3.39602
0.115889,-4.90426,,0.115889,3.3948
0.115899,-4.84298,,0.115899,3.39358
0.115909,-4.78163,,0.115909,3.39236
0.115919,-4.72021,,0.115919,3.39115
0.115929,-4.65872,,0.115929,3.38994
0.115939,-4.59717,,0.115939,3.38874
0.115949,-4.53555,,0.115949,3.38755
0.115959,-4.47387,,0.115959,3.38637
0.115969,-4.41212,,0.115969,3.38519
0.115979,-4.35031,,0.115979,3.38403
0.115989,-4.28844,,0.115989,3.38287
0.115999,-4.22651,,0.115999,3.38173
0.116009,-4.16452,,0.116009,3.3806
0.116019,-4.10247,,0.116019,3.37949
0.116029,-4.04036,,0.116029,3.3784
0.116039,-3.97819,,0.116039,3.37732
0.116049,-3.91597,,0.116049,3.37625
0.116059,-3.85369,,0.116059,3.37521
0.116069,-3.79136,,0.116069,3.37418
0.116079,-3.72897,,0.116079,3.37316
0.116089,-3.66653,,0.116089,3.37217
0.116099,-3.60404,,0.116099,3.37119
0.116109,-3.5415,,0.116109,3.37023
0.116119,-3.4789,,0.116119,3.36928
0.116129,-3.41626,,0.116129,3.36835
0.116139,-3.35357,,0.116139,3.36744
0.116149,-3.29083,,0.116149,3.36654
0.116159,-3.22804,,0.116159,3.36565
0.116169,-3.16521,,0.116169,3.36479
0.116179,-3.10233,,0.116179,3.36393
0.116189,-3.03941,,0.116189,3.36309
0.116199,-2.97645,,0.116199,3.36226
0.116209,-2.91344,,0.116209,3.36145
0.116219,-2.85039,,0.116219,3.36065
0.116229,-2.7873,,0.116229,3.35986
0.116239,-2.72417,,0.116239,3.35908
0.116249,-2.66101,,0.116249,3.35832
0.116259,-2.5978,,0.116259,3.35757
0.116269,-2.53456,,0.116269,3.35683
0.116279,-2.47128,,0.116279,3.3561
0.116289,-2.40797,,0.116289,3.35538
0.116299,-2.34462,,0.116299,3.35467
0.116309,-2.28124,,0.116309,3.35397
0.116319,-2.21783,,0.116319,3.35328
0.116329,-2.15438,,0.116329,3.3526
0.116339,-2.09091,,0.116339,3.35193
0.116349,-2.0274,,0.116349,3.35127
0.116359,-1.96387,,0.116359,3.35062
0.116369,-1.90031,,0.116369,3.34997
0.116379,-1.83672,,0.116379,3.34934
0.116389,-1.77311,,0.116389,3.34871
0.116399,-1.70947,,0.116399,3.3481
0.116409,-1.6458,,0.116409,3.34748
0.116419,-1.58211,,0.116419,3.34688
0.116429,-1.5184,,0.116429,3.34629
0.116439,-1.45467,,0.116439,3.3457
0.116449,-1.39092,,0.116449,3.34512
0.116459,-1.32715,,0.116459,3.34455
0.116469,-1.26336,,0.116469,3.34398
0.116479,-1.19955,,0.116479,3.34342
0.116489,-1.13572,,0.116489,3.34287
0.116499,-1.07188,,0.116499,3.34232
0.116509,-1.00802,,0.116509,3.34178
0.116519,-0.944152,,0.116519,3.34125
0.116529,-0.880267,,0.116529,3.34072
0.116539,-0.816369,,0.116539,3.34019
0.116549,-0.75246,,0.116549,3.33968
0.116559,-0.68854,,0.116559,3.33917
0.116569,-0.624611,,0.116569,3.33866
0.116579,-0.560672,,0.116579,3.33816
0.116589,-0.496726,,0.116589,3.33767
0.116599,-0.432773,,0.116599,3.33718
0.116609,-0.368813,,0.116609,3.33669
0.116619,-0.304848,,0.116619,3.33621
0.116629,-0.240879,,0.116629,3.33574
0.116639,-0.176906,,0.116639,3.33527
0.116649,-0.112931,,0.116649,3.3348
0.116659,-0.0489543,,0.116659,3.33434
0.116669,0.0150231,,0.116669,3.33388
0.116679,0.0790004,,0.116679,3.33343
0.116689,0.142976,,0.116689,3.33298
0.116699,0.206951,,0.116699,3.33254
0.116709,0.270922,,0.116709,3.3321
0.116719,0.334889,,0.116719,3.33167
0.116729,0.398851,,0.116729,3.33123
0.116739,0.462808,,0.116739,3.33081
0.116749,0.526759,,0.116749,3.33038
0.116759,0.590701,,0.116759,3.32996
0.116769,0.654636,,0.116769,3.32955
0.116779,0.718561,,0.116779,3.32913
0.116789,0.782476,,0.116789,3.32872
0.116799,0.84638,,0.116799,3.32832
0.116809,0.910271,,0.116809,3.32792
0.116819,0.97415,,0.116819,3.32752
0.116829,1.03802,,0.116829,3.32712
0.116839,1.10187,,0.116839,3.32673
0.116849,1.1657,,0.116849,3.32634
0.116859,1.22952,,0.116859,3.32595
0.116869,1.29332,,0.116869,3.32557
0.116879,1.3571,,0.116879,3.32519
0.116889,1.42086,,0.116889,3.32482
0.116899,1.48461,,0.116899,3.32444
0.116909,1.54833,,0.116909,3.32407
0.116919,1.61203,,0.116919,3.3237
0.116929,1.6757,,0.116929,3.32334
0.116939,1.73936,,0.116939,3.32297
0.116949,1.80298,,0.116949,3.32261
0.116959,1.86659,,0.116959,3.32226
0.116969,1.93016,,0.116969,3.3219
0.116979,1.99371,,0.116979,3.32155
0.116989,2.05723,,0.116989,3.3212
0.116999,2.12072,,0.116999,3.32085
0.117009,2.18418,,0.117009,3.32051
0.117019,2.24761,,0.117019,3.32016
0.117029,2.31101,,0.117029,3.31982
0.117039,2.37438,,0.117039,3.31948
0.117049,2.43771,,0.117049,3.31915
0.117059,2.501,,0.117059,3.31882
0.117069,2.56426,,0.117069,3.31848
0.117079,2.62749,,0.117079,3.31815
0.117089,2.69068,,0.117089,3.31783
0.117099,2.75383,,0.117099,3.3175
0.117109,2.81694,,0.117109,3.31718
0.117119,2.88,,0.117119,3.31686
0.117129,2.94303,,0.117129,3.31654
0.117139,3.00602,,0.117139,3.31622
0.117149,3.06897,,0.117149,3.31591
0.117159,3.13187,,0.117159,3.3156
0.117169,3.19472,,0.117169,3.31529
0.117179,3.25753,,0.117179,3.31498
0.117189,3.3203,,0.117189,3.31467
0.117199,3.38301,,0.117199,3.31437
0.117209,3.44568,,0.117209,3.31407
0.117219,3.5083,,0.117219,3.31377
0.117229,3.57087,,0.117229,3.31347
0.117239,3.63339,,0.117239,3.31318
0.117249,3.69586,,0.117249,3.31289
0.117259,3.75828,,0.117259,3.3126
0.117269,3.82064,,0.117269,3.31232
0.117279,3.88295,,0.117279,3.31204
0.117289,3.9452,,0.117289,3.31177
0.117299,4.0074,,0.117299,3.3115
0.117309,4.06954,,0.117309,3.31124
0.117319,4.13162,,0.117319,3.31099
0.117329,4.19364,,0.117329,3.31075
0.117339,4.2556,,0.117339,3.31053
0.117349,4.31751,,0.117349,3.31031
0.117359,4.37935,,0.117359,3.31011
0.117369,4.44113,,0.117369,3.30993
0.117379,4.50284,,0.117379,3.30977
0.117389,4.5645,,0.117389,3.30962
0.117399,4.62608,,0.117399,3.3095
0.117409,4.68761,,0.117409,3.3094
0.117419,4.74906,,0.117419,3.30932
0.117429,4.81045,,0.117429,3.30927
0.117439,4.87177,,0.117439,3.30925
0.117449,4.93302,,0.117449,3.30925
0.117459,4.9942,,0.117459,3.30928
0.117469,5.05531,,0.117469,3.30934
0.117479,5.11634,,0.117479,3.30943
0.117489,5.17731,,0.117489,3.30955
0.117499,5.2382,,0.117499,3.30969
0.117509,5.29901,,0.117509,3.30987
0.117519,5.35975,,0.117519,3.31008
0.117529,5.42042,,0.117529,3.31032
0.117539,5.48101,,0.117539,3.31059
0.117549,5.54152,,0.117549,3.3109
0.117559,5.60195,,0.117559,3.31124
0.117569,5.6623,,0.117569,3.3116
0.117579,5.72257,,0.117579,3.312
0.117589,5.78276,,0.117589,3.31244
0.117599,5.84287,,0.117599,3.3129
0.117609,5.90289,,0.117609,3.3134
0.117619,5.96283,,0.117619,3.31393
0.117629,6.02269,,0.117629,3.31449
0.117639,6.08246,,0.117639,3.31508
0.117649,6.14214,,0.117649,3.31571
0.117659,6.20174,,0.117659,3.31637
0.117669,6.26125,,0.117669,3.31705
0.117679,6.32067,,0.117679,3.31777
0.117689,6.38,,0.117689,3.31853
0.117699,6.43923,,0.117699,3.31931
0.117709,6.49838,,0.117709,3.32012
0.117719,6.55744,,0.117719,3.32097
0.117729,6.6164,,0.117729,3.32184
0.117739,6.67527,,0.117739,3.32275
0.117749,6.73404,,0.117749,3.32368
0.117759,6.79272,,0.117759,3.32464
0.117769,6.8513,,0.117769,3.32563
0.117779,6.90978,,0.117779,3.32666
0.117789,6.96816,,0.117789,3.3277
0.117799,7.02645,,0.117799,3.32878
0.117809,7.08464,,0.117809,3.32988
0.117819,7.14272,,0.117819,3.33101
0.117829,7.20071,,0.117829,3.33217
0.117839,7.25859,,0.117839,3.33335
0.117849,7.31637,,0.117849,3.33456
0.117859,7.37404,,0.117859,3.33579
0.117869,7.43161,,0.117869,3.33705
0.117879,7.48907,,0.117879,3.33833
0.117889,7.54643,,0.117889,3.33963
0.117899,7.60368,,0.117899,3.34095
0.117909,7.66082,,0.117909,3.3423
0.117919,7.71786,,0.117919,3.34366
0.117929,7.77478,,0.117929,3.34505
0.117939,7.83159,,0.117939,3.34645
0.117949,7.8883,,0.117949,3.34788
0.117959,7.94489,,0.117959,3.34932
0.117969,8.00136,,0.117969,3.35078
0.117979,8.05773,,0.117979,3.35225
